Timestamp;(left_eye_origin.x,left_eye_origin.y,left_eye_origin.z);(left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z);(right_eye_origin.x,right_eye_origin.y,right_eye_origin.z);(right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z);(combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z);(combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z);(Camera_position.x,Camera_position.y,Camera_position.z);(Camera_rotation.x,Camera_rotation.y,Camera_rotation.z,Camera_rotation.w);(hitpoint.x,hitpoint.y,hitpoint.z);hitpoint_name;messages;
0.35333;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.132, -0.702, 0.685, 0.140);(0.336, 0.000, 4.363);Ground;StartTrial222stim0;
4.11075;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.708, 0.676, 0.151);(0.317, 0.000, 4.312);Ground;
4.11754;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.708, 0.675, 0.151);(0.317, 0.000, 4.309);Ground;
4.12696;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.709, 0.675, 0.151);(0.316, 0.000, 4.305);Ground;
4.13814;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.709, 0.674, 0.150);(0.316, 0.000, 4.299);Ground;
4.14732;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.710, 0.673, 0.150);(0.316, 0.000, 4.294);Ground;
4.15709;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.711, 0.672, 0.150);(0.316, 0.000, 4.288);Ground;
4.16707;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.712, 0.671, 0.149);(0.316, 0.000, 4.281);Ground;
4.17767;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.713, 0.670, 0.149);(0.316, 0.000, 4.274);Ground;
4.19108;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.714, 0.669, 0.148);(0.316, 0.000, 4.264);Ground;
4.20080;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.715, 0.668, 0.148);(0.316, 0.000, 4.257);Ground;
4.21016;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.716, 0.667, 0.148);(0.316, 0.000, 4.251);Ground;
4.22039;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.717, 0.667, 0.147);(0.316, 0.000, 4.245);Ground;
4.23057;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.718, 0.666, 0.147);(0.316, 0.000, 4.238);Ground;
4.23973;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.718, 0.665, 0.147);(0.316, 0.000, 4.234);Ground;
4.24971;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.719, 0.664, 0.146);(0.317, 0.000, 4.228);Ground;
4.25952;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.142, -0.720, 0.664, 0.146);(0.318, 0.000, 4.224);Ground;
4.27029;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.142, -0.720, 0.663, 0.146);(0.319, 0.000, 4.220);Ground;
4.27924;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.142, -0.721, 0.663, 0.145);(0.320, 0.000, 4.217);Ground;
4.28958;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.142, -0.721, 0.663, 0.145);(0.322, 0.000, 4.215);Ground;
4.29953;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.142, -0.721, 0.662, 0.144);(0.323, 0.000, 4.213);Ground;
4.31043;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.142, -0.721, 0.663, 0.144);(0.325, 0.000, 4.212);Ground;
4.32038;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.142, -0.721, 0.663, 0.144);(0.327, 0.000, 4.213);Ground;
4.33510;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.721, 0.663, 0.143);(0.331, 0.000, 4.216);Ground;
4.34204;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.720, 0.664, 0.143);(0.333, 0.000, 4.219);Ground;
4.35309;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.720, 0.664, 0.143);(0.335, 0.000, 4.223);Ground;
4.36911;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.144, -0.718, 0.666, 0.143);(0.339, 0.000, 4.232);Ground;
4.37577;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.144, -0.718, 0.666, 0.143);(0.341, 0.000, 4.235);Ground;
4.38603;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.144, -0.717, 0.667, 0.143);(0.343, 0.000, 4.242);Ground;
4.40135;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.144, -0.715, 0.669, 0.143);(0.346, 0.000, 4.253);Ground;
4.41361;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.144, -0.714, 0.670, 0.143);(0.349, 0.000, 4.262);Ground;
4.42118;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.144, -0.713, 0.671, 0.142);(0.351, 0.000, 4.269);Ground;
4.43132;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.144, -0.712, 0.672, 0.142);(0.353, 0.000, 4.277);Ground;
4.44020;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.144, -0.711, 0.674, 0.142);(0.356, 0.000, 4.286);Ground;
4.44996;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.144, -0.709, 0.675, 0.141);(0.359, 0.000, 4.296);Ground;
4.46461;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.144, -0.707, 0.678, 0.141);(0.363, 0.000, 4.311);Ground;
4.47248;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.706, 0.679, 0.140);(0.366, 0.000, 4.320);Ground;
4.48298;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.705, 0.681, 0.140);(0.369, 0.000, 4.332);Ground;
4.49152;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.703, 0.682, 0.140);(0.371, 0.000, 4.341);Ground;
4.50624;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.701, 0.684, 0.140);(0.374, 0.000, 4.355);Ground;
4.51336;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.701, 0.685, 0.140);(0.375, 0.000, 4.360);Ground;
4.52318;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.700, 0.686, 0.140);(0.375, 0.000, 4.367);Ground;
4.53258;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.699, 0.687, 0.140);(0.376, 0.000, 4.373);Ground;
4.54113;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.698, 0.688, 0.140);(0.376, 0.000, 4.379);Ground;
4.55143;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.697, 0.688, 0.140);(0.376, 0.000, 4.385);Ground;
4.56089;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.696, 0.689, 0.141);(0.377, 0.000, 4.391);Ground;
4.57111;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.695, 0.690, 0.141);(0.377, 0.000, 4.397);Ground;
4.58029;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.695, 0.691, 0.141);(0.378, 0.000, 4.403);Ground;
4.59183;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.694, 0.692, 0.141);(0.379, 0.000, 4.411);Ground;
4.60815;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.143, -0.692, 0.693, 0.141);(0.381, 0.000, 4.421);Ground;
4.62198;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.142, -0.691, 0.694, 0.141);(0.380, 0.000, 4.427);Ground;
4.63375;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.142, -0.691, 0.695, 0.141);(0.380, 0.000, 4.431);Ground;
4.64630;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.142, -0.690, 0.695, 0.142);(0.378, 0.000, 4.433);Ground;
4.65317;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.142, -0.690, 0.695, 0.142);(0.377, 0.000, 4.435);Ground;
4.66244;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.142, -0.690, 0.695, 0.142);(0.376, 0.000, 4.436);Ground;
4.67491;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.690, 0.695, 0.142);(0.374, 0.000, 4.437);Ground;
4.68502;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.690, 0.695, 0.143);(0.373, 0.000, 4.438);Ground;
4.69362;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.690, 0.696, 0.143);(0.373, 0.000, 4.439);Ground;
4.70411;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.690, 0.696, 0.143);(0.372, 0.000, 4.441);Ground;
4.71357;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.689, 0.696, 0.143);(0.372, 0.000, 4.442);Ground;
4.72460;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.689, 0.696, 0.143);(0.372, 0.000, 4.443);Ground;
4.73410;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.689, 0.696, 0.143);(0.371, 0.000, 4.444);Ground;
4.74362;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.689, 0.696, 0.143);(0.371, 0.000, 4.443);Ground;
4.75417;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.690, 0.696, 0.143);(0.370, 0.000, 4.442);Ground;
4.76447;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.690, 0.696, 0.143);(0.370, 0.000, 4.440);Ground;
4.77485;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.690, 0.695, 0.143);(0.369, 0.000, 4.438);Ground;
4.78463;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.690, 0.695, 0.143);(0.368, 0.000, 4.435);Ground;
4.79379;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.691, 0.695, 0.143);(0.367, 0.000, 4.433);Ground;
4.80362;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.691, 0.694, 0.144);(0.366, 0.000, 4.430);Ground;
4.81314;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.141, -0.692, 0.694, 0.144);(0.365, 0.000, 4.427);Ground;
4.82220;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.140, -0.692, 0.693, 0.143);(0.365, 0.000, 4.424);Ground;
4.83246;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.140, -0.693, 0.693, 0.143);(0.364, 0.000, 4.420);Ground;
4.84207;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.140, -0.693, 0.692, 0.143);(0.363, 0.000, 4.417);Ground;
4.85223;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.140, -0.694, 0.692, 0.143);(0.363, 0.000, 4.413);Ground;
4.86139;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.140, -0.694, 0.691, 0.143);(0.363, 0.000, 4.410);Ground;
4.87216;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.140, -0.695, 0.691, 0.142);(0.363, 0.000, 4.406);Ground;
4.88202;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.140, -0.695, 0.691, 0.142);(0.363, 0.000, 4.403);Ground;
4.89173;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.140, -0.696, 0.690, 0.142);(0.364, 0.000, 4.400);Ground;
4.90117;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.140, -0.696, 0.690, 0.141);(0.365, 0.000, 4.398);Ground;
4.91171;(-0.03050, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03050, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(0.00000, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(0.374, 2.537, 4.418);(0.140, -0.696, 0.690, 0.141);(0.366, 0.000, 4.396);Ground;
