Timestamp;(left_eye_origin.x,left_eye_origin.y,left_eye_origin.z);(left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z);(right_eye_origin.x,right_eye_origin.y,right_eye_origin.z);(right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z);(combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z);(combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z);(Camera_position.x,Camera_position.y,Camera_position.z);(Camera_rotation.x,Camera_rotation.y,Camera_rotation.z,Camera_rotation.w);(hitpoint.x,hitpoint.y,hitpoint.z);hitpoint_name;messages;
0.35333;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.610, 1.023, 1.664);(-0.040, 0.050, 0.007, 0.998);(1.000, 2.322, 17.668);Walls;StartTrial368stim0;
6.31326;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.527, 1.191, 1.494);(0.000, 0.030, -0.011, 0.999);(0.589, 1.175, 20.000);Walls;
6.32250;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.528, 1.191, 1.494);(0.000, 0.031, -0.013, 0.999);(0.623, 1.188, 20.000);Walls;
6.33211;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.528, 1.191, 1.494);(-0.001, 0.032, -0.013, 0.999);(0.665, 1.204, 20.000);Walls;
6.34202;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.528, 1.191, 1.494);(-0.001, 0.033, -0.014, 0.999);(0.713, 1.220, 20.000);Walls;
6.35088;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.528, 1.191, 1.494);(-0.002, 0.035, -0.015, 0.999);(0.759, 1.233, 20.000);Walls;
6.36084;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.528, 1.191, 1.494);(-0.002, 0.036, -0.015, 0.999);(0.816, 1.252, 20.000);Walls;
6.37043;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.528, 1.191, 1.494);(-0.003, 0.038, -0.016, 0.999);(0.873, 1.267, 20.000);Walls;
6.37932;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.528, 1.191, 1.495);(-0.003, 0.039, -0.016, 0.999);(0.929, 1.283, 20.000);Walls;
6.38812;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.527, 1.191, 1.495);(-0.004, 0.041, -0.016, 0.999);(0.986, 1.297, 20.000);Walls;
6.39745;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.527, 1.191, 1.495);(-0.004, 0.042, -0.016, 0.999);(1.044, 1.312, 20.000);Walls;
6.40660;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.527, 1.191, 1.495);(-0.004, 0.044, -0.016, 0.999);(1.102, 1.328, 20.000);Walls;
6.41544;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.527, 1.191, 1.495);(-0.005, 0.045, -0.016, 0.999);(1.158, 1.344, 20.000);Walls;
6.42531;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.527, 1.191, 1.495);(-0.005, 0.047, -0.016, 0.999);(1.000, 1.339, 17.639);Walls;
6.43473;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.526, 1.191, 1.495);(-0.006, 0.049, -0.016, 0.999);(1.000, 1.348, 17.102);Walls;
6.44379;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.526, 1.191, 1.495);(-0.006, 0.050, -0.015, 0.999);(1.000, 1.356, 16.629);Walls;
6.45346;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.526, 1.191, 1.495);(-0.007, 0.052, -0.015, 0.999);(1.000, 1.362, 16.198);Walls;
6.46272;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.525, 1.192, 1.495);(-0.007, 0.053, -0.015, 0.998);(1.000, 1.366, 15.826);Walls;
6.47188;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.525, 1.192, 1.495);(-0.007, 0.054, -0.014, 0.998);(1.000, 1.370, 15.494);Walls;
6.48065;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.524, 1.192, 1.495);(-0.007, 0.055, -0.014, 0.998);(1.000, 1.373, 15.175);Walls;
6.49079;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.523, 1.192, 1.496);(-0.007, 0.057, -0.013, 0.998);(1.000, 1.372, 14.813);Walls;
6.49959;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.523, 1.192, 1.495);(-0.008, 0.058, -0.013, 0.998);(1.000, 1.371, 14.513);Walls;
6.51531;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.522, 1.192, 1.495);(-0.008, 0.060, -0.012, 0.998);(1.000, 1.374, 14.048);Walls;
6.52152;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.522, 1.192, 1.495);(-0.008, 0.061, -0.011, 0.998);(1.011, 1.377, 14.000);Walls;
6.53226;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.521, 1.192, 1.495);(-0.008, 0.062, -0.011, 0.998);(1.037, 1.381, 14.000);Walls;
6.54586;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.520, 1.192, 1.496);(-0.008, 0.063, -0.010, 0.998);(1.065, 1.382, 14.000);Walls;
6.55654;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.519, 1.192, 1.496);(-0.008, 0.064, -0.010, 0.998);(1.086, 1.384, 14.000);Walls;
6.56644;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.519, 1.193, 1.496);(-0.008, 0.065, -0.009, 0.998);(1.108, 1.385, 14.000);Walls;
6.57646;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.518, 1.193, 1.496);(-0.008, 0.065, -0.009, 0.998);(1.129, 1.386, 14.000);Walls;
6.58679;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.518, 1.193, 1.496);(-0.008, 0.066, -0.008, 0.998);(1.149, 1.386, 14.000);Walls;
6.59688;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.517, 1.193, 1.495);(-0.008, 0.067, -0.008, 0.998);(1.165, 1.385, 14.000);Walls;
6.60698;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.517, 1.193, 1.495);(-0.008, 0.067, -0.007, 0.998);(1.181, 1.385, 14.000);Walls;
6.61661;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.516, 1.193, 1.495);(-0.008, 0.068, -0.007, 0.998);(1.194, 1.382, 14.000);Walls;
6.62743;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.516, 1.193, 1.495);(-0.008, 0.068, -0.006, 0.998);(1.209, 1.379, 14.000);Walls;
6.63826;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.516, 1.193, 1.494);(-0.008, 0.069, -0.006, 0.998);(1.219, 1.380, 14.000);Walls;
6.64862;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.515, 1.193, 1.494);(-0.008, 0.069, -0.006, 0.998);(1.225, 1.382, 14.000);Walls;
6.65847;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.515, 1.193, 1.494);(-0.008, 0.069, -0.005, 0.998);(1.228, 1.382, 14.000);Walls;
6.66796;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.515, 1.193, 1.494);(-0.008, 0.069, -0.005, 0.998);(1.229, 1.381, 14.000);Walls;
6.67820;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.494);(-0.008, 0.069, -0.005, 0.998);(1.232, 1.380, 14.000);Walls;
6.68885;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.493);(-0.008, 0.069, -0.005, 0.998);(1.236, 1.379, 14.000);Walls;
6.69832;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.493);(-0.008, 0.070, -0.005, 0.998);(1.240, 1.375, 14.000);Walls;
6.70820;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.493);(-0.007, 0.070, -0.005, 0.998);(1.243, 1.372, 14.000);Walls;
6.72531;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.493);(-0.007, 0.070, -0.005, 0.998);(1.238, 1.370, 14.000);Walls;
6.73134;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.493);(-0.007, 0.069, -0.005, 0.998);(1.234, 1.369, 14.000);Walls;
6.74057;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.493);(-0.007, 0.069, -0.005, 0.998);(1.226, 1.368, 14.000);Walls;
6.74943;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.493);(-0.007, 0.069, -0.005, 0.998);(1.219, 1.367, 14.000);Walls;
6.75908;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.493);(-0.007, 0.068, -0.005, 0.998);(1.212, 1.365, 14.000);Walls;
6.76851;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.492);(-0.007, 0.068, -0.006, 0.998);(1.208, 1.361, 14.000);Walls;
6.77762;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.492);(-0.007, 0.068, -0.006, 0.998);(1.208, 1.358, 14.000);Walls;
6.78686;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.492);(-0.007, 0.068, -0.006, 0.998);(1.209, 1.356, 14.000);Walls;
6.79638;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.492);(-0.007, 0.068, -0.005, 0.998);(1.210, 1.356, 14.000);Walls;
6.80548;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.492);(-0.007, 0.068, -0.005, 0.998);(1.211, 1.356, 14.000);Walls;
6.81416;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.492);(-0.007, 0.068, -0.005, 0.998);(1.210, 1.356, 14.000);Walls;
6.82411;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.492);(-0.007, 0.068, -0.006, 0.998);(1.207, 1.357, 14.000);Walls;
6.83279;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.193, 1.492);(-0.007, 0.068, -0.006, 0.998);(1.203, 1.356, 14.000);Walls;
6.84203;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.192, 1.492);(-0.007, 0.068, -0.006, 0.998);(1.201, 1.354, 14.000);Walls;
6.85136;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.514, 1.192, 1.492);(-0.007, 0.068, -0.006, 0.998);(1.200, 1.353, 14.000);Walls;
6.86010;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.515, 1.192, 1.492);(-0.007, 0.068, -0.006, 0.998);(1.201, 1.352, 14.000);Walls;
6.86890;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.515, 1.192, 1.492);(-0.007, 0.068, -0.007, 0.998);(1.202, 1.351, 14.000);Walls;
6.87847;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.515, 1.192, 1.492);(-0.007, 0.068, -0.007, 0.998);(1.203, 1.351, 14.000);Walls;
6.88805;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.515, 1.192, 1.492);(-0.007, 0.068, -0.007, 0.998);(1.203, 1.354, 14.000);Walls;
6.89666;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.515, 1.192, 1.492);(-0.007, 0.068, -0.007, 0.998);(1.202, 1.356, 14.000);Walls;
6.90642;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.516, 1.192, 1.492);(-0.007, 0.068, -0.007, 0.998);(1.200, 1.358, 14.000);Walls;
6.91576;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.516, 1.192, 1.492);(-0.007, 0.068, -0.008, 0.998);(1.201, 1.361, 14.000);Walls;
6.93062;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.516, 1.192, 1.492);(-0.008, 0.068, -0.008, 0.998);(1.205, 1.370, 14.000);Walls;
6.93667;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.516, 1.192, 1.492);(-0.008, 0.068, -0.008, 0.998);(1.206, 1.375, 14.000);Walls;
6.94605;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.516, 1.192, 1.492);(-0.008, 0.068, -0.009, 0.998);(1.207, 1.388, 14.000);Walls;
6.95817;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.517, 1.192, 1.492);(-0.009, 0.068, -0.009, 0.998);(1.204, 1.403, 14.000);Walls;
6.96650;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.517, 1.192, 1.492);(-0.009, 0.068, -0.009, 0.998);(1.202, 1.413, 14.000);Walls;
6.97564;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.517, 1.192, 1.492);(-0.010, 0.068, -0.010, 0.998);(1.201, 1.422, 14.000);Walls;
6.98526;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.517, 1.191, 1.492);(-0.010, 0.068, -0.010, 0.998);(1.205, 1.431, 14.000);Walls;
6.99537;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.518, 1.191, 1.492);(-0.010, 0.069, -0.010, 0.998);(1.211, 1.438, 14.000);Walls;
7.00425;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.518, 1.191, 1.492);(-0.011, 0.069, -0.010, 0.998);(1.219, 1.442, 14.000);Walls;
7.01425;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.518, 1.191, 1.493);(-0.011, 0.069, -0.010, 0.997);(1.230, 1.445, 14.000);Walls;
7.02427;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.518, 1.191, 1.493);(-0.011, 0.070, -0.010, 0.997);(1.243, 1.449, 14.000);Walls;
7.03307;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.518, 1.191, 1.492);(-0.011, 0.070, -0.010, 0.997);(1.256, 1.452, 14.000);Walls;
7.04223;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.518, 1.190, 1.492);(-0.011, 0.071, -0.010, 0.997);(1.273, 1.455, 14.000);Walls;
7.05210;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.519, 1.190, 1.492);(-0.011, 0.072, -0.009, 0.997);(1.000, 1.415, 11.975);Walls;
7.06206;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.519, 1.190, 1.492);(-0.011, 0.073, -0.009, 0.997);(1.000, 1.413, 11.835);Walls;
